"kit_id","transect_location","water_color_forel.ule_scale","water_dissolved_o2_mg_l","water_orp_mv","water_ph","upland_soil_temperature_degC","upland_soil_moisture","transition_soil_temperature_degC","transition_soil_moisture","wetland_soil_temperature_degC","wetland_soil_moisture","latitude","longitude","elevation_m","collection_time_utc","macrophytes_algae","systemtype","volume_ml","notes","soil_type","rotten_egg_smell","color","soil_horizon","ecosystem_code_IGBP","elevation_flag","collection_date","site_name","state","region","samples_collected","air_temperature_degC","barometric_pressure_inhg","weather_conditions","kit_notes","igsn.x","campaign.x","bulk_density_g_cm3","igsn.y","campaign.y","Ca_meq_100g","Mg_meq_100g","Na_meq_100g","K_meq_100g","CEC_meq_100g","Al_meq_100g","igsn.x","campaign.x","specific_conductance_us_cm","igsn.y","campaign.y","moisturecontent_perc_drywtbasis","igsn.x","campaign.x","Fe_ug_g","igsn.y","campaign.y","albite","chlorite","dolomite","halite","hornblende","kaolinite","microcline","muscovite","pyrite","quartz","igsn.x","campaign.x","ph","igsn.y","campaign.y","carbon_weight_perc","igsn.x","campaign.x","percent_clay","percent_sand","percent_silt","igsn.y","campaign.y","nitrogen_weight_perc","igsn.x","campaign.x","pebbles_angular_rounded","root_presence","root_thickness","visible_minerals","visible_organisms","uninhabited_shells","iron_oxidation","glass_plastic","igsn.y","campaign.y","alpha","n","th_r","th_s"
"K040","upland",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4654,-75.8356,1.26,"20:00:00",NA,NA,NA,NA,"Nimmo sandy loam, 0 to 2 percent slopes (NmA)",NA,NA,"Organic",5,NA,"2021-11-08","Brownsville Nature Preserve","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15","30.15","Sunny","Tides have been very high for the last several weeks","IEEXG00HP","EC1",0.106666666666667,"IEEXG00HN","EC1",1.88,3.25,0.69,0.51,6.85,0.52,"IEEXG00HN","EC1",227,"IEEXG00HO","EC1",185,"IEEXG00HN","EC1",275.18,"IEEXG00HN","EC1",5.0568,0,0,7.6027,7.0572,7.5747,7.8955,0,0,64.8131,"IEEXG00HN","EC1",4.01,"IEEXG00HN","EC1",32.999,NA,NA,NA,NA,NA,"IEEXG00HN","EC1",0.863,"IEEXG00HN","EC1","none","few","fine","none","none","none","no","no","IEEXG00HP","EC1",0.1829,1.261,0,0.451
"K040","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4559,-75.8335,-0.57,"20:30:00","Algae","Tidal Stream",390,"High Tide - breezy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K040","wetland",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4566,-75.8332,-0.1,"20:30:00",NA,NA,NA,"shortform spartina alterniflora marsh outcrop; High Marsh - Short Spartina alterniflora","Chincoteague silt loam, 0 to 1 percent slopes, very frequently flooded (ChA)",NA,NA,"Organic",NA,NA,"2021-11-08","Brownsville Nature Preserve","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15","30.15","Sunny","Tides have been very high for the last several weeks","IEEXG00HM","EC1",0.747208121827411,"IEEXG00HK","EC1",1.07,6.7,31.12,1.4,40.29,NA,"IEEXG00HK","EC1",6120,"IEEXG00HL","EC1",97,"IEEXG00HK","EC1",3435,"IEEXG00HK","EC1",13.6313,0,0,3.1383,0,2.5988,10.5592,13.5882,0,56.4842,"IEEXG00HK","EC1",6.23,"IEEXG00HK","EC1",2.359,"IEEXG00HM","EC1",16.13,29.11,54.76,"IEEXG00HK","EC1",0.2,"IEEXG00HK","EC1","none","moderate","fine","none","none","none","yes","no","IEEXG00HM","EC1",0.0122,1.21,0,0.694
"K041","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4557,-75.8334,0,"20:50:00",NA,NA,NA,"low tide","Bojac fine sandy loam, 0 to 2 percent slopes (BoA)","No","Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K041","transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4638,-75.8357,0.91,"20:30:00",NA,NA,NA,"phragmites and loblolly pine","Nimmo sandy loam, 0 to 2 percent slopes (NmA)",NA,NA,"Organic",NA,NA,"2021-10-19","Brownsville Nature Preserve","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","20",NA,"clear sky, light breeze",NA,"IEEXG00I8","EC1",0.102307632677666,"IEEXG00I6","EC1",3.64,21.02,87.32,3.26,115.3,0.06,"IEEXG00I6","EC1",15000,"IEEXG00I7","EC1",782,"IEEXG00I6","EC1",1418.5,"IEEXG00I6","EC1",1.8419,0,0,86.9388,3.1955,0,1.7863,0,0,6.2374,"IEEXG00I6","EC1",5.01,"IEEXG00I6","EC1",22.355,NA,NA,NA,NA,NA,"IEEXG00I6","EC1",1.446,"IEEXG00I6","EC1","none","none",NA,"none","none","none","no","no",NA,NA,NA,NA,NA,NA
"K041","upland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4656,-75.835,1.2,"20:20:00",NA,NA,NA,"mostly loblolly pine","Nimmo sandy loam, 0 to 2 percent slopes (NmA)",NA,NA,"Organic",5,NA,"2021-10-19","Brownsville Nature Preserve","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","20",NA,"clear sky, light breeze",NA,"IEEXG00I5","EC1",0.106389536677878,"IEEXG00I3","EC1",2.61,3.52,0.54,0.85,8.12,0.6,"IEEXG00I3","EC1",365,"IEEXG00I4","EC1",100,"IEEXG00I3","EC1",188.78,"IEEXG00I3","EC1",13.1273,0,3.0604,0,0,3.6671,11.9974,0,0,68.1478,"IEEXG00I3","EC1",3.69,"IEEXG00I3","EC1",29.16,NA,NA,NA,NA,NA,"IEEXG00I3","EC1",0.954,"IEEXG00I3","EC1","none","few","fine","none","none","none","no","no",NA,NA,NA,NA,NA,NA
"K041","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4557,-75.8334,0,"20:45:00","None","Tidal River",600,"low tide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K041","wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4557,-75.8334,0,"20:50:00",NA,NA,NA,"spartina alterniflora","Bojac fine sandy loam, 0 to 2 percent slopes (BoA)",NA,NA,"Organic",NA,NA,"2021-10-19","Brownsville Nature Preserve","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","20",NA,"clear sky, light breeze",NA,"IEEXG00I2","EC1",1.48211382113821,"IEEXG00I0","EC1",0.44,2.77,12.18,0.53,15.92,NA,"IEEXG00I0","EC1",2540,"IEEXG00I1","EC1",23,"IEEXG00I0","EC1",920.88,"IEEXG00I0","EC1",14.8186,0,0,2.2483,0,0,5.2192,5.6564,0.5989,71.4585,"IEEXG00I0","EC1",6.02,"IEEXG00I0","EC1",1.627,"IEEXG00I2","EC1",10.24,71.74,18.02,"IEEXG00I0","EC1",0.093,"IEEXG00I0","EC1","none","few","fine","none","none","none","yes","no","IEEXG00I2","EC1",0.0175,1.736,0,0.244
"K042","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8816,-75.2665,-0.12,"12:00:00",NA,NA,NA,NA,"Water (W)","No","Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K042","transition",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8815,-75.2648,0.74,"12:00:00",NA,NA,NA,"All elevations are eyeballed relative to MSL","Marsh (Mh)",NA,NA,"Organic",NA,NA,"2021-10-20","Heinz Wildlife Refuge- Wildrice","PA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15","30.03","Sunny",NA,"IEEXG00IO","EC1",0.186380597014925,"IEEXG00IM","EC1",7.12,4.3,0.55,0.23,12.2,NA,"IEEXG00IM","EC1",220,"IEEXG00IN","EC1",436,"IEEXG00IM","EC1",7447.22,"IEEXG00IM","EC1",14.4844,0,0,0,4.1575,13.5637,7.3908,0,0,60.4036,"IEEXG00IM","EC1",5.99,"IEEXG00IM","EC1",12.937,"IEEXG00IO","EC1",9.4,25.03,65.58,"IEEXG00IM","EC1",1.054,"IEEXG00IM","EC1","none","few","fine","none","none","none","no","yes",NA,NA,NA,NA,NA,NA
"K042","upland",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8815,-75.2646,2.09,"12:15:00",NA,NA,NA,"Under red oak","Urban land (Ub)",NA,NA,"Organic",4,NA,"2021-10-20","Heinz Wildlife Refuge- Wildrice","PA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15","30.03","Sunny",NA,"IEEXG00IL","EC1",0.633567318812702,"IEEXG00IJ","EC1",3.71,2.54,0.13,0.31,6.69,NA,"IEEXG00IJ","EC1",86.1,"IEEXG00IK","EC1",20,"IEEXG00IJ","EC1",4155.34,"IEEXG00IJ","EC1",16.1469,1.5312,0,0,3.1094,6.0806,6.9305,17.0539,0,49.1476,"IEEXG00IJ","EC1",6.78,"IEEXG00IJ","EC1",5.12,"IEEXG00IL","EC1",40.46,24.15,35.39,"IEEXG00IJ","EC1",0.523,"IEEXG00IJ","EC1","angular and rounded","moderate","fine","quartz","none","none","no","yes","IEEXG00IL","EC1",0.1929,1.186,0,0.501
"K042","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8816,-75.2665,-0.02,"12:00:00","None","Tidal Stream",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K042","wetland",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8816,-75.265,0.44,"12:15:00",NA,NA,NA,"Sampled right at low tide.","Water (W)",NA,NA,"Organic",NA,NA,"2021-10-20","Heinz Wildlife Refuge- Wildrice","PA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15","30.03","Sunny",NA,"IEEXG00II","EC1",0.215136476426799,"IEEXG00IG","EC1",3.15,2.13,0.56,0.28,6.12,NA,"IEEXG00IG","EC1",292,"IEEXG00IH","EC1",303,"IEEXG00IG","EC1",6635,"IEEXG00IG","EC1",16.958,0,0.8978,0,2.7443,16.3038,7.769,0,1.2509,54.0761,"IEEXG00IG","EC1",6.49,"IEEXG00IG","EC1",6.699,NA,NA,NA,NA,NA,"IEEXG00IG","EC1",0.724,"IEEXG00IG","EC1","none","moderate","fine","mica","none","none","no","no","IEEXG00II","EC1",0.0054,1.421,0,0.576
"K043","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.062,-75.397,-0.5,NA,NA,NA,NA,"sand","Water (W)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K043","transition",NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-08","Bowers Beach","DE","Mid-Atlantic","Water, Sediment","15.5556","30.11","Sunny, windy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K043","upland",NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-08","Bowers Beach","DE","Mid-Atlantic","Water, Sediment","15.5556","30.11","Sunny, windy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K043","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.062,-75.394,-1.45,NA,"None","Estuary",NA,"Dissolved Oxygen saturation 115.1%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K043","wetland",NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-08","Bowers Beach","DE","Mid-Atlantic","Water, Sediment","15.5556","30.11","Sunny, windy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K044","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8837,-76.5583,0.01,"17:00:00",NA,NA,NA,NA,"Contees Wharf silty clay loam, 0 to 1 meter water depth (WCwA)","No","Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K044","transition",18,NA,NA,NA,16.8,NA,16.9,NA,16.4,NA,38.8842,-76.5583,0.87,"16:20:00",NA,NA,NA,"Will calculate soil moisture from soil samples taken today and send at a later date","Annapolis fine sandy loam, 5 to 10 percent slopes (AsC)",NA,NA,"Organic",NA,NA,"2021-10-18","Canoe Shed, Smithsonian Environmental Research Center","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","17","29.9","Sunny, Breezy","Low tide ~1030am","IEEXG00JK","EC1",0.157803406826105,"IEEXG00JI","EC1",1.64,6.55,18.78,0.84,29.14,1.33,"IEEXG00JI","EC1",4470,"IEEXG00JJ","EC1",527,NA,NA,NA,"IEEXG00JI","EC1",5.9626,0,0,0,0,18.9172,6.2383,0,0,68.8819,"IEEXG00JI","EC1",4.26,"IEEXG00JI","EC1",14.615,NA,NA,NA,NA,NA,"IEEXG00JI","EC1",1.193,"IEEXG00JI","EC1","none","few","fine","none","insects","none","no","no","IEEXG00JK","EC1",0.0243,1.288,0,0.861
"K044","upland",18,NA,NA,NA,16.8,NA,16.9,NA,16.4,NA,38.8843,-76.5583,2.2,"16:04:00",NA,NA,NA,"Will calculate soil moisture from soil samples taken today and send at a later date","Annapolis fine sandy loam, 5 to 10 percent slopes (AsC)",NA,NA,"Organic",4,NA,"2021-10-18","Canoe Shed, Smithsonian Environmental Research Center","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","17","29.9","Sunny, Breezy","Low tide ~1030am","IEEXG00JH","EC1",0.547710773374566,"IEEXG00JF","EC1",2.68,3.01,0.07,0.71,6.78,0.31,"IEEXG00JF","EC1",183,"IEEXG00JG","EC1",32,"IEEXG00JF","EC1",704.8,"IEEXG00JF","EC1",3.4467,0,0,1.1493,0,4.022,3.0827,0,0,88.2992,"IEEXG00JF","EC1",4.3,"IEEXG00JF","EC1",22.084,"IEEXG00JH","EC1",8.22,58.75,33.04,"IEEXG00JF","EC1",1.075,"IEEXG00JF","EC1","none","moderate","fine","quartz","none","none","no","no","IEEXG00JH","EC1",0.0837,1.302,0,0.365
"K044","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8837,-76.5583,0.01,"4:50:00","None","Tidal Stream",330,"Will send sonde data at a later date",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K044","wetland",18,NA,NA,NA,16.8,NA,16.9,NA,16.4,NA,38.8841,-76.5582,0.24,"16:38:00",NA,NA,NA,"PHAU dominant. Will calculate soil moisture from soil samples taken today and send at a later date","Annapolis fine sandy loam, 5 to 10 percent slopes (AsC)",NA,NA,"Organic",NA,NA,"2021-10-18","Canoe Shed, Smithsonian Environmental Research Center","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","17","29.9","Sunny, Breezy","Low tide ~1030am","IEEXG00JE","EC1",0.330824372759857,"IEEXG00JC","EC1",1.58,6.47,12.94,0.97,21.96,NA,"IEEXG00JC","EC1",2730,"IEEXG00JD","EC1",179,"IEEXG00JC","EC1",5642.3,"IEEXG00JC","EC1",2.8347,0,0,0.6419,0,13.2036,5.331,29.4028,2.5324,46.0536,"IEEXG00JC","EC1",6.36,"IEEXG00JC","EC1",4.745,NA,NA,NA,NA,NA,"IEEXG00JC","EC1",0.52,"IEEXG00JC","EC1","angular","few","fine","none","none","none","no","no","IEEXG00JE","EC1",0.0266,1.253,0,0.665
"K045","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9887,-74.8466,-0.06,"14:50:00",NA,NA,NA,"Was taken out of the water but would be submerged soon due to tide.","Water (WATER)","No","Black, Dark Chocolate",NA,NA,"inconsistent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K045","transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9905,-74.8443,5.8,"16:00:00",NA,NA,NA,"Edge of forest where it meets the marsh.","Tinton sand, thick surface, 0 to 5 percent slopes (ThftB)",NA,NA,"Organic",NA,"inconsistent","2021-11-08","Rancocas","NJ","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15","30.15","Sunny","Full sun, slight breeze. Had difficulty getting the Eye on Water photo because of how sunny it was.  We did our best","IEEXG00K0","EC1",0.173436473086324,"IEEXG00JY","EC1",0.79,0.69,0.14,0.11,4.12,2.39,"IEEXG00JY","EC1",193,"IEEXG00JZ","EC1",544,"IEEXG00JY","EC1",1199.4,"IEEXG00JY","EC1",4.2229,0,1.4757,0,3.2085,4.5563,5.1384,0,0,81.3981,"IEEXG00JY","EC1",4.24,"IEEXG00JY","EC1",14.912,"IEEXG00JY","EC1",0.78,75.89,23.33,"IEEXG00JY","EC1",1.091,"IEEXG00JY","EC1","none","few","fine","none","none","none","yes","no","IEEXG00K0","EC1",0.0243,1.293,0,0.764
"K045","upland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.991,-74.8434,3.34,"16:13:00",NA,NA,NA,"Unsure of soil type, Soil Web classified as PGH Pits, sand and gravel.","Pits, sand and gravel (PHG)",NA,NA,"Organic",4,"inconsistent","2021-11-08","Rancocas","NJ","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15","30.15","Sunny","Full sun, slight breeze. Had difficulty getting the Eye on Water photo because of how sunny it was.  We did our best","IEEXG00JX","EC1",0.347328244274809,"IEEXG00JV","EC1",0.7,0.96,0.08,0.32,4.47,2.41,"IEEXG00JV","EC1",154,"IEEXG00JW","EC1",162,"IEEXG00JV","EC1",1103.27,"IEEXG00JV","EC1",21.0556,0,0,1.8777,5.6262,2.2088,1.4098,0,0.7267,67.0952,"IEEXG00JV","EC1",3.74,"IEEXG00JV","EC1",30.094,"IEEXG00JX","EC1",11.27,79.56,9.17,"IEEXG00JV","EC1",1.379,"IEEXG00JV","EC1","none","moderate","fine","quartz","none","none","no","no","IEEXG00JX","EC1",0.0714,1.2,0,0.864
"K045","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9886,-74.8467,-0.4,"14:35:00","Macrophytes","Tidal River",80,"Water had a visible amount of sediment in it.  Both filters only allowed 80ml through before clogging. Water color description: red/brown",NA,NA,NA,NA,NA,"inconsistent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K045","wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9889,-74.8465,1.06,"15:10:00",NA,NA,NA,"Marsh are was very soup-y hard to get a core from this location, did my best.","Mannington-Nanticoke complex, 0 to 1 percent slopes, very frequently flooded (MamnAv)",NA,NA,"Organic",NA,"inconsistent","2021-11-08","Rancocas","NJ","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15","30.15","Sunny","Full sun, slight breeze. Had difficulty getting the Eye on Water photo because of how sunny it was.  We did our best","IEEXG00JU","EC1",0.108381502890173,"IEEXG00JS","EC1",3.36,1.33,0.53,0.44,5.76,0.1,"IEEXG00JS","EC1",350,"IEEXG00JT","EC1",592,"IEEXG00JS","EC1",1186.9,"IEEXG00JS","EC1",9.9082,1.8788,0,0,0,10.3325,5.3934,28.9885,0,43.4985,"IEEXG00JS","EC1",4.66,"IEEXG00JS","EC1",9.34,NA,NA,NA,NA,NA,"IEEXG00JS","EC1",0.942,"IEEXG00JS","EC1","none","moderate","fine","none","none","none","no","no","IEEXG00JU","EC1",0.031,1.287,0,0.534
"K046","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0892,-75.4365,0.54,"15:00:00",NA,NA,NA,NA,"Transquaking and Mispillion soils, very frequently flooded, tidal (TP)","Yes","Black, Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K046","transition",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-10-12","St. Jones Reserve","DE","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Upland","19.9","30.09105","overcast, RH 92%, wind speed 2.5 m/s","total PAR 410 mmol/m2/15 min",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K046","upland",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0887,-75.4351,NA,"15:20:00",NA,NA,NA,NA,"Carmichael loam, 0 to 2 percent slopes (CaA)",NA,NA,NA,4,NA,"2021-10-12","St. Jones Reserve","DE","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Upland","19.9","30.09105","overcast, RH 92%, wind speed 2.5 m/s","total PAR 410 mmol/m2/15 min","IEEXG00KD","EC1",0.789303796095579,"IEEXG00KB","EC1",1.62,3.4,2.08,0.33,7.97,0.54,"IEEXG00KB","EC1",499,"IEEXG00KC","EC1",97,"IEEXG00KB","EC1",5402.42,"IEEXG00KB","EC1",9.3245,0,0,0,0,7.718,7.7428,0,0,75.2146,"IEEXG00KB","EC1",4.67,"IEEXG00KB","EC1",10.22,"IEEXG00KD","EC1",28.61,1.23,70.17,"IEEXG00KB","EC1",0.872,"IEEXG00KB","EC1","none","moderate","fine","none","none","none","no","no",NA,NA,NA,NA,NA,NA
